Stories,Bedrooms,Bathrooms,Housing_Type,Site_Zip,Housing_Age
2,3,2, Condominium,28210,37
2,2,2, Condominium,28210,34
2,3,2, Condominium,28210,36
2,1,1, Condominium,28202,20
2,1,1, Condominium,28202,20
2,1,1, Condominium,28202,20
1,1,1, Condominium,28202,21
1,2,2, Condominium,28202,21
1,1,1, Condominium,28202,21
1,2,2, Condominium,28211,50
1,2,2, Condominium,28211,50
1,2,1, Single Family,28031,100
1,2,1, Single Family,28031,100
1,3,2, Single Family,28269,19
1,3,2, Single Family,28269,21
1,3,2, Single Family,28031,22
1,3,1, Other,28227,69
1,3,1, Single Family,28205,81
2,3,2, Single Family,28269,8
2,3,2, Single Family,28078,16
2,3,2, Single Family,28078,16
2,3,2, Single Family,28078,15
2,3,2, Single Family,28078,17
2,3,2, Single Family,28078,14
2,3,2, Single Family,28078,17
2,3,2, Single Family,28078,17
2,3,2, Single Family,28078,17
2,4,2, Single Family,28078,18
2,3,2, Single Family,28078,17
2,4,3, Single Family,28078,12
2,5,4, Single Family,28078,9
2,4,2, Single Family,28078,15
2,2,2, Single Family,28078,13
2,2,2, Single Family,28078,13
2,2,2, Single Family,28078,13
2,2,2, Single Family,28078,13
2,3,2, Single Family,28078,12
2,3,2, Single Family,28078,13
2,3,2, Single Family,28078,13
2,4,2, Single Family,28078,15
1,4,2, Single Family,28078,13
1,4,3, Single Family,28078,13
2,4,2, Townhouse,28078,13
2,3,2, Townhouse,28078,15
2,2,2, Townhouse,28078,13
2,3,2, Townhouse,28078,15
2,4,2, Townhouse,28078,14
2,2,2, Townhouse,28078,15
1,2,1, Single Family,28208,87
1,3,2, Single Family,28227,62
1,4,2, Single Family,28226,19
1,2,2, Condominium,28269,19
1,2,2, Condominium,28269,23
2,3,2, Single Family,28215,22
1,3,2, Single Family,28215,22
1,3,2, Single Family,28215,21
1,3,2, Single Family,28105,29
1,3,1, Single Family,28212,62
1,3,2, Single Family,28227,21
1,3,2, Single Family,28227,34
1,3,2, Single Family,28227,43
2,4,2, Single Family,28227,34
2,5,4, Single Family,28209,81
1,3,1, Single Family,28213,46
1,3,2, Single Family,28213,17
1,3,2, Single Family,28215,33
1,3,2, Single Family,28215,32
2,4,3, Single Family,28277,19
2,5,3, Single Family,28134,20
1,3,2, Single Family,28078,31
1,3,2, Single Family,28216,19
2,3,2, Single Family,28216,15
2,3,2, Single Family,28216,20
2,3,2, Single Family,28216,16
2,3,2, Single Family,28216,16
1,2,2, Condominium,28212,29
1,2,2, Condominium,28212,32
2,3,2, Townhouse,28216,18
2,2,2, Townhouse,28216,21
2,2,2, Townhouse,28216,16
2,2,2, Townhouse,28216,16
2,3,2, Townhouse,28216,16
2,2,2, Townhouse,28216,16
2,2,2, Townhouse,28216,16
2,3,2, Townhouse,28216,16
2,3,2, Townhouse,28270,8
2,4,2, Single Family,28031,17
2,4,2, Single Family,28031,19
2,3,3, Single Family,28031,18
2,2,2, Townhouse,28031,20
2,3,2, Single Family,28031,18
2,4,2, Single Family,28031,20
2,3,2, Townhouse,28031,17
2,3,2, Single Family,28031,16
2,3,2, Single Family,28031,17
2,3,2, Single Family,28031,17
2,4,2, Single Family,28031,15
2,4,2, Single Family,28269,22
2,3,2, Single Family,28269,21
2,3,2, Single Family,28269,22
2,3,2, Single Family,28269,21
2,3,2, Single Family,28269,21
2,3,2, Townhouse,28262,24
1,2,1, Single Family,28208,67
2,4,2, Single Family,28208,17
1,3,2, Single Family,28105,32
2,3,2, Single Family,28105,33
2,3,2, Single Family,28105,30
1,3,2, Single Family,28105,23
1,3,2, Single Family,28105,30
1,3,2, Single Family,28105,24
1,3,2, Single Family,28105,25
2,3,2, Single Family,28105,31
2,3,2, Single Family,28105,31
1,2,1, Single Family,28208,85
1,3,1, Single Family,28208,81
2,3,2, Single Family,28078,20
1,3,2, Single Family,28078,20
1,4,3, Single Family,28078,18
1,3,2, Single Family,28078,20
1,4,2, Single Family,28078,21
2,5,4, Single Family,28277,22
2,4,3, Single Family,28277,22
2,4,3, Single Family,28277,23
2,4,3, Single Family,28277,20
2,4,3, Single Family,28277,21
2,5,4, Single Family,28277,25
2,5,7, Single Family,28277,14
2,2,2, Townhouse,28277,31
1,4,3, Townhouse,28277,29
2,4,2, Single Family,28226,48
2,4,2, Single Family,28226,50
2,2,2, Townhouse,28202,40
1,2,1, Single Family,28206,71
1,3,1, Single Family,28206,80
1,3,1, Single Family,28206,63
1,3,2, Single Family,28214,20
1,2,2, Other,28214,16
2,2,2, Condominium,28208,17
2,2,2, Condominium,28208,17
1,3,2, Single Family,28216,22
1,3,2, Single Family,28216,19
2,3,2, Single Family,28216,19
1,3,1, Single Family,28214,80
1,3,2, Single Family,28226,56
1,4,3, Single Family,28226,65
2,3,2, Single Family,28215,34
1,3,2, Single Family,28262,24
2,4,2, Single Family,28262,29
1,3,1, Single Family,28210,64
1,3,2, Single Family,28210,63
1,3,2, Single Family,28210,60
1,3,1, Single Family,28205,61
1,3,1, Single Family,28205,59
1,3,2, Single Family,28205,53
2,4,3, Single Family,28205,80
1,3,2, Single Family,28205,75
2,3,2, Single Family,28215,15
1,4,2, Single Family,28227,8
1,3,2, Single Family,28227,8
2,4,3, Townhouse,28226,15
1,2,1, Other,28269,80
2,4,2, Single Family,28270,37
2,4,2, Single Family,28270,23
1,3,2, Single Family,28270,35
2,3,2, Single Family,28270,36
1,3,2, Single Family,28270,35
2,4,2, Single Family,28078,27
1,2,2, Condominium,28277,26
1,2,2, Condominium,28277,26
1,3,2, Condominium,28277,26
1,1,1, Condominium,28202,91
1,3,2, Single Family,28078,18
2,3,2, Single Family,28078,21
2,4,2, Single Family,28078,21
1,3,2, Single Family,28078,21
2,3,2, Single Family,28078,21
2,3,3, Single Family,28078,19
2,3,2, Single Family,28078,21
2,4,3, Single Family,28078,20
2,4,2, Single Family,28078,22
1,3,2, Single Family,28078,22
1,3,2, Single Family,28078,21
2,4,2, Single Family,28078,19
2,4,2, Single Family,28277,23
2,5,3, Single Family,28211,28
2,3,3, Townhouse,28277,14
1,3,2, Single Family,28206,20
1,3,2, Single Family,28206,41
1,3,2, Single Family,28269,26
1,3,2, Single Family,28269,26
1,3,2, Single Family,28269,27
1,3,2, Single Family,28269,27
2,4,2, Single Family,28278,18
2,3,2, Single Family,28278,17
2,3,2, Single Family,28278,20
1,3,2, Single Family,28278,28
1,3,2, Single Family,28278,28
1,3,2, Single Family,28278,29
2,4,2, Single Family,28278,31
2,4,2, Single Family,28105,32
1,4,2, Single Family,28105,33
2,4,2, Single Family,28105,31
2,5,3, Single Family,28105,8
2,4,2, Single Family,28105,15
2,5,3, Single Family,28105,13
2,3,2, Single Family,28105,14
2,4,2, Single Family,28105,14
1,2,1, Single Family,28205,57
1,2,1, Single Family,28205,65
1,2,1, Single Family,28205,57
1,2,1, Single Family,28211,71
1,3,2, Single Family,28273,23
2,3,2, Single Family,28273,22
1,3,2, Single Family,28273,23
2,3,2, Single Family,28273,22
1,3,2, Single Family,28273,22
2,3,2, Single Family,28216,18
2,3,2, Single Family,28216,19
2,3,2, Single Family,28216,19
1,2,1, Single Family,28205,90
2,4,3, Single Family,28204,5
2,4,3, Single Family,28204,5
2,4,3, Single Family,28204,5
2,4,3, Single Family,28204,4
1,2,1, Condominium,28207,73
1,2,1, Condominium,28207,73
1,2,1, Condominium,28207,73
2,2,2, Condominium,28207,13
2,3,2, Single Family,28227,7
2,4,2, Single Family,28227,7
1,4,2, Single Family,28215,56
1,3,2, Single Family,28215,37
1,2,1, Single Family,28215,39
1,3,2, Single Family,28215,37
1,3,2, Single Family,28209,67
1,3,2, Single Family,28209,71
2,6,5, Single Family,28209,5
2,5,4, Single Family,28209,86
2,4,3, Single Family,28209,75
2,5,4, Single Family,28209,3
1,3,2, Single Family,28209,75
1,3,2, Single Family,28278,24
1,3,2, Single Family,28208,17
1,3,2, Single Family,28105,27
2,3,2, Single Family,28105,27
1,3,2, Single Family,28105,29
1,3,2, Single Family,28105,29
1,3,2, Single Family,28105,23
2,2,2, Condominium,28202,40
1,3,2, Condominium,28031,26
1,2,2, Condominium,28031,26
1,3,2, Single Family,28078,19
2,5,3, Single Family,28078,18
2,4,2, Single Family,28273,20
2,4,2, Single Family,28273,19
2,3,2, Single Family,28273,20
2,3,2, Single Family,28273,20
1,3,2, Single Family,28273,20
2,3,2, Single Family,28273,20
2,3,2, Single Family,28273,17
2,3,2, Single Family,28273,14
2,3,2, Single Family,28273,14
2,3,2, Single Family,28273,14
2,3,2, Single Family,28273,14
2,4,3, Single Family,28273,13
2,5,3, Single Family,28273,13
2,3,2, Single Family,28273,16
2,3,2, Single Family,28273,14
2,3,2, Single Family,28273,15
2,3,2, Single Family,28273,13
2,3,2, Single Family,28273,14
2,3,2, Single Family,28273,16
2,3,2, Single Family,28273,14
2,4,2, Single Family,28273,16
2,3,2, Single Family,28273,14
2,3,2, Single Family,28273,12
2,3,2, Single Family,28273,15
2,3,2, Single Family,28273,15
1,3,2, Single Family,28216,20
1,3,2, Single Family,28216,20
2,2,2, Townhouse,28210,39
2,2,2, Townhouse,28210,40
1,1,1, Townhouse,28210,39
1,3,2, Single Family,28269,12
1,3,1, Single Family,28215,50
1,3,2, Single Family,28215,50
2,4,2, Single Family,28215,54
2,3,2, Single Family,28262,25
1,3,2, Single Family,28262,25
1,3,2, Single Family,28262,26
1,4,2, Single Family,28105,35
2,4,2, Single Family,28105,28
1,4,2, Other,28105,50
1,3,2, Single Family,28270,42
1,4,2, Single Family,28270,42
1,3,2, Single Family,28270,41
2,4,2, Single Family,28270,40
2,4,2, Single Family,28269,15
2,3,2, Single Family,28269,17
2,4,3, Single Family,28269,14
2,4,2, Single Family,28269,9
2,4,3, Single Family,28269,14
1,3,2, Single Family,28269,19
2,4,2, Single Family,28269,14
2,4,2, Single Family,28078,19
2,4,2, Single Family,28078,23
2,4,2, Single Family,28078,23
2,4,2, Single Family,28078,22
2,4,2, Single Family,28078,24
1,3,2, Single Family,28213,20
2,2,2, Condominium,28202,24
2,4,2, Single Family,28210,37
2,4,2, Single Family,28210,38
2,4,2, Single Family,28210,37
1,4,2, Single Family,28210,38
2,3,2, Single Family,28278,36
1,3,1, Single Family,28214,44
1,2,1, Single Family,28214,43
2,3,2, Single Family,28278,38
1,3,2, Condominium,28031,37
1,3,2, Condominium,28031,37
2,2,2, Townhouse,28031,14
2,2,2, Townhouse,28031,13
2,3,2, Townhouse,28031,9
1,2,2, Condominium,28031,22
1,2,2, Condominium,28031,22
2,3,2, Condominium,28031,22
1,2,1, Condominium,28036,37
1,1,1, Condominium,28036,37
1,2,1, Condominium,28036,37
1,3,2, Single Family,28214,24
2,3,2, Single Family,28269,25
2,3,2, Single Family,28269,25
2,3,2, Single Family,28269,26
2,3,2, Single Family,28269,24
2,3,2, Single Family,28269,26
1,3,2, Single Family,28269,24
1,3,2, Single Family,28269,26
2,4,2, Single Family,28269,24
1,5,3, Single Family,28211,58
2,5,3, Single Family,28210,66
2,4,3, Single Family,28269,25
2,4,2, Single Family,28269,24
2,4,2, Single Family,28269,21
2,4,2, Single Family,28269,25
2,3,2, Single Family,28269,21
1,3,2, Single Family,28269,24
2,3,2, Single Family,28269,18
2,3,2, Single Family,28269,18
2,4,2, Single Family,28269,24
2,3,2, Single Family,28269,18
2,4,2, Single Family,28269,24
2,3,2, Single Family,28269,19
2,3,2, Single Family,28262,19
2,4,2, Single Family,28269,30
2,3,2, Single Family,28269,30
2,3,2, Single Family,28269,30
2,3,2, Single Family,28269,30
2,4,2, Single Family,28269,30
2,4,2, Single Family,28269,29
1,2,2, Condominium,28212,34
1,2,2, Condominium,28212,33
2,4,2, Single Family,28270,25
2,4,2, Single Family,28270,24
1,3,2, Townhouse,28269,19
1,2,2, Townhouse,28269,20
1,3,2, Townhouse,28269,20
1,2,2, Townhouse,28269,19
2,3,2, Single Family,28031,14
1,3,2, Single Family,28227,32
1,3,2, Single Family,28227,56
2,4,2, Single Family,28278,15
2,4,2, Single Family,28278,15
2,3,2, Single Family,28278,14
2,4,2, Single Family,28278,15
1,3,1, Single Family,28214,70
2,5,2, Single Family,28214,16
2,4,2, Single Family,28214,17
2,4,2, Single Family,28214,15
2,4,2, Single Family,28214,15
1,3,2, Single Family,28214,15
2,3,2, Single Family,28214,15
1,4,2, Single Family,28216,75
2,3,2, Single Family,28270,24
2,3,2, Single Family,28269,23
2,3,2, Single Family,28269,26
1,3,2, Single Family,28269,22
1,3,2, Other,28217,24
2,5,4, Single Family,28209,5
1,3,1, Single Family,28209,86
2,3,1, Single Family,28278,41
2,4,2, Single Family,28105,42
1,4,3, Single Family,28105,43
2,4,2, Single Family,28105,43
1,2,2, Single Family,28105,17
2,3,2, Single Family,28105,38
1,3,2, Single Family,28208,37
2,4,2, Single Family,28208,37
1,2,2, Single Family,28209,66
1,4,2, Single Family,28227,29
1,3,1, Single Family,28227,42
1,3,1, Single Family,28227,46
1,4,2, Single Family,28227,75
1,3,1, Single Family,28227,41
1,3,1, Single Family,28227,42
2,5,2, Single Family,28105,35
2,3,2, Single Family,28105,34
1,3,2, Single Family,28105,33
2,4,2, Single Family,28105,34
2,4,2, Single Family,28105,27
2,3,2, Single Family,28105,27
2,4,2, Single Family,28105,28
2,4,2, Single Family,28210,51
1,2,2, Condominium,28213,22
1,2,2, Condominium,28213,22
1,2,2, Condominium,28213,22
1,2,2, Condominium,28213,18
1,2,2, Condominium,28213,18
1,1,1, Condominium,28213,22
1,2,2, Condominium,28213,22
1,2,2, Condominium,28213,22
1,2,2, Condominium,28213,22
2,2,2, Townhouse,28215,28
2,3,2, Townhouse,28215,28
2,3,2, Townhouse,28215,28
2,2,1, Condominium,28210,41
2,2,1, Condominium,28210,41
2,1,1, Condominium,28210,41
2,1,1, Condominium,28210,41
1,3,2, Condominium,28210,41
1,1,1, Condominium,28210,41
1,2,2, Condominium,28210,41
1,3,2, Condominium,28210,41
2,1,1, Condominium,28210,41
2,2,1, Condominium,28210,40
2,1,1, Condominium,28210,41
2,3,2, Condominium,28210,41
2,1,1, Condominium,28210,41
2,2,1, Condominium,28210,40
1,3,2, Condominium,28210,41
1,4,4, Single Family,28211,62
2,5,3, Single Family,28270,38
2,5,4, Single Family,28270,30
1,3,2, Single Family,28270,40
2,3,2, Single Family,28262,21
2,3,2, Single Family,28262,21
2,3,2, Single Family,28262,19
1,3,2, Single Family,28262,21
2,3,2, Single Family,28262,20
2,4,3, Single Family,28270,17
1,3,1, Single Family,28269,85
1,3,1, Single Family,28269,85
1,2,1, Other,28269,85
2,3,2, Single Family,28269,17
2,4,2, Single Family,28078,23
1,3,2, Single Family,28078,24
2,4,2, Single Family,28078,22
2,4,2, Single Family,28078,22
2,3,2, Single Family,28078,25
1,3,2, Single Family,28078,23
2,3,2, Single Family,28078,22
2,3,2, Single Family,28078,24
1,3,2, Single Family,28078,23
2,3,2, Single Family,28031,20
2,3,2, Single Family,28031,16
2,3,2, Single Family,28031,17
2,3,2, Single Family,28031,17
2,3,2, Single Family,28031,17
2,3,2, Single Family,28031,15
2,3,2, Single Family,28031,15
2,3,2, Single Family,28031,13
2,3,2, Single Family,28031,18
2,3,2, Single Family,28031,17
2,3,2, Single Family,28031,17
2,3,2, Single Family,28031,16
1,3,2, Single Family,28031,16
2,3,2, Single Family,28031,17
2,3,2, Single Family,28031,16
2,3,2, Single Family,28031,14
2,3,2, Single Family,28031,18
2,3,2, Single Family,28031,18
2,3,2, Single Family,28031,17
2,3,2, Single Family,28031,18
2,3,2, Single Family,28031,18
2,3,2, Single Family,28031,16
2,3,2, Single Family,28031,12
2,3,2, Single Family,28031,15
1,3,2, Single Family,28031,16
2,3,3, Single Family,28031,16
2,3,2, Single Family,28031,16
2,5,3, Single Family,28270,49
2,3,2, Single Family,28270,27
1,3,2, Single Family,28270,48
2,4,2, Single Family,28270,45
2,4,2, Single Family,28270,46
1,3,2, Single Family,28270,44
1,3,2, Single Family,28269,34
2,3,2, Single Family,28269,29
2,3,2, Single Family,28269,31
2,3,2, Single Family,28269,31
2,4,2, Single Family,28031,26
2,4,2, Single Family,28031,25
1,3,1, Single Family,28031,61
2,4,2, Single Family,28215,14
2,4,2, Single Family,28277,31
2,3,4, Single Family,28210,15
2,4,3, Single Family,28210,16
1,4,3, Other,28215,66
2,3,2, Single Family,28227,38
1,3,2, Single Family,28227,38
1,3,2, Single Family,28227,41
1,3,2, Single Family,28227,39
1,3,2, Single Family,28227,39
1,2,1, Single Family,28227,40
1,3,2, Single Family,28227,39
1,3,1, Single Family,28227,41
1,3,2, Single Family,28227,41
1,3,2, Single Family,28227,38
2,3,2, Single Family,28214,20
2,3,2, Single Family,28214,17
2,3,2, Single Family,28214,18
2,3,2, Single Family,28214,13
2,3,2, Single Family,28214,17
2,3,2, Single Family,28214,15
2,3,2, Single Family,28214,15
2,3,2, Single Family,28227,16
2,4,2, Single Family,28227,27
2,3,2, Single Family,28269,21
1,3,2, Single Family,28269,21
1,3,1, Single Family,28213,59
1,3,1, Single Family,28213,52
2,4,2, Single Family,28213,56
1,3,1, Single Family,28213,60
1,3,1, Single Family,28213,55
1,3,1, Single Family,28213,49
1,3,2, Single Family,28270,39
1,3,2, Single Family,28270,38
2,4,2, Single Family,28270,38
2,4,4, Single Family,28277,21
1,4,3, Single Family,28277,19
2,5,3, Single Family,28277,23
2,4,4, Single Family,28277,21
2,5,4, Single Family,28277,17
2,3,2, Single Family,28269,17
2,4,4, Single Family,28269,21
2,3,2, Single Family,28269,18
1,3,3, Single Family,28269,19
1,2,2, Single Family,28269,21
2,3,3, Single Family,28269,21
1,2,2, Single Family,28269,20
1,3,2, Single Family,28269,18
1,2,2, Single Family,28269,21
1,3,2, Single Family,28269,20
2,2,2, Single Family,28269,20
2,3,2, Single Family,28269,20
2,3,2, Single Family,28269,21
1,3,2, Single Family,28269,20
2,5,3, Single Family,28269,20
2,4,3, Single Family,28269,21
2,5,3, Single Family,28269,21
2,4,2, Single Family,28269,15
2,4,3, Single Family,28269,17
2,4,3, Single Family,28269,15
2,4,3, Single Family,28269,15
2,3,3, Single Family,28269,15
1,3,2, Single Family,28269,14
2,3,2, Single Family,28269,16
2,4,3, Single Family,28269,14
2,3,2, Single Family,28269,14
2,3,2, Single Family,28269,15
2,3,2, Single Family,28269,14
2,3,2, Single Family,28269,16
2,5,3, Single Family,28269,15
2,4,2, Single Family,28269,14
2,4,2, Single Family,28269,15
2,4,3, Single Family,28269,15
2,5,3, Single Family,28269,15
2,5,3, Single Family,28269,15
2,3,2, Single Family,28269,16
1,2,2, Single Family,28269,14
1,3,2, Single Family,28269,14
2,2,2, Townhouse,28269,15
2,2,2, Townhouse,28269,14
2,3,2, Townhouse,28269,16
2,3,2, Townhouse,28269,15
1,4,2, Single Family,28270,58
2,3,2, Single Family,28269,17
2,3,2, Single Family,28269,20
2,3,2, Single Family,28269,17
2,4,2, Single Family,28269,19
1,3,2, Single Family,28269,18
2,3,2, Single Family,28269,17
2,3,2, Single Family,28269,18
2,3,2, Single Family,28269,18
1,2,1, Single Family,28204,91
2,3,2, Single Family,28269,17
1,3,2, Single Family,28204,90
2,3,2, Single Family,28269,21
1,3,2, Single Family,28269,19
2,3,2, Single Family,28269,17
1,3,2, Single Family,28205,18
2,4,4, Single Family,28205,4
1,4,3, Single Family,28205,121
1,3,2, Single Family,28205,15
2,3,2, Single Family,28205,116
2,3,2, Townhouse,28270,9
2,2,2, Single Family,28269,99
2,4,3, Single Family,28270,8
2,3,2, Single Family,28227,29
1,3,2, Single Family,28227,30
1,3,1, Single Family,28209,65
1,3,2, Single Family,28210,63
2,3,2, Condominium,28209,22
2,3,2, Condominium,28209,23
2,3,2, Condominium,28209,23
2,3,2, Condominium,28209,23
2,3,2, Condominium,28209,23
